Time (UTC),Plays
9/7/2019 00:00:00,16
9/8/2019 00:00:00,5
9/9/2019 00:00:00,14
9/10/2019 00:00:00,18
9/11/2019 00:00:00,16
9/12/2019 00:00:00,9
9/13/2019 00:00:00,27
9/14/2019 00:00:00,22
9/15/2019 00:00:00,8
9/16/2019 00:00:00,15
9/17/2019 00:00:00,18
9/18/2019 00:00:00,17
9/19/2019 00:00:00,12
9/20/2019 00:00:00,9
9/21/2019 00:00:00,9
9/22/2019 00:00:00,9
9/23/2019 00:00:00,11
9/24/2019 00:00:00,20
9/25/2019 00:00:00,8
9/26/2019 00:00:00,9
9/27/2019 00:00:00,13
9/28/2019 00:00:00,7
9/29/2019 00:00:00,6
9/30/2019 00:00:00,21
10/1/2019 00:00:00,21
10/2/2019 00:00:00,16
10/3/2019 00:00:00,11
10/4/2019 00:00:00,14
10/5/2019 00:00:00,6
10/6/2019 00:00:00,5
10/7/2019 00:00:00,9
10/8/2019 00:00:00,19
10/9/2019 00:00:00,16
10/10/2019 00:00:00,13
10/11/2019 00:00:00,15
10/12/2019 00:00:00,13
10/13/2019 00:00:00,5
10/14/2019 00:00:00,9
10/15/2019 00:00:00,7
10/16/2019 00:00:00,8
10/17/2019 00:00:00,20
10/18/2019 00:00:00,11
10/19/2019 00:00:00,9
10/20/2019 00:00:00,9
10/21/2019 00:00:00,14
10/22/2019 00:00:00,26
10/23/2019 00:00:00,21
10/24/2019 00:00:00,23
10/25/2019 00:00:00,24
10/26/2019 00:00:00,10
10/27/2019 00:00:00,18
10/28/2019 00:00:00,14
10/29/2019 00:00:00,15
10/30/2019 00:00:00,18
10/31/2019 00:00:00,10
11/1/2019 00:00:00,16
11/2/2019 00:00:00,10
11/3/2019 00:00:00,14
11/4/2019 00:00:00,34
11/5/2019 00:00:00,18
11/6/2019 00:00:00,14
11/7/2019 00:00:00,21
11/8/2019 00:00:00,16
11/9/2019 00:00:00,17
11/10/2019 00:00:00,6
11/11/2019 00:00:00,28
11/12/2019 00:00:00,14
11/13/2019 00:00:00,7
11/14/2019 00:00:00,20
11/15/2019 00:00:00,14
11/16/2019 00:00:00,6
11/17/2019 00:00:00,5
11/18/2019 00:00:00,14
11/19/2019 00:00:00,13
11/20/2019 00:00:00,10
11/21/2019 00:00:00,5
11/22/2019 00:00:00,7
11/23/2019 00:00:00,6
11/24/2019 00:00:00,9
11/25/2019 00:00:00,6
11/26/2019 00:00:00,15
11/27/2019 00:00:00,15
11/28/2019 00:00:00,14
11/29/2019 00:00:00,12
11/30/2019 00:00:00,8
12/1/2019 00:00:00,6
12/2/2019 00:00:00,6
12/3/2019 00:00:00,11
12/4/2019 00:00:00,19
12/5/2019 00:00:00,6
12/6/2019 00:00:00,7
12/7/2019 00:00:00,5
12/8/2019 00:00:00,9
12/9/2019 00:00:00,8
12/10/2019 00:00:00,6
12/11/2019 00:00:00,12
12/12/2019 00:00:00,6
12/13/2019 00:00:00,12
12/14/2019 00:00:00,14
12/15/2019 00:00:00,7
12/16/2019 00:00:00,14
12/17/2019 00:00:00,7
12/18/2019 00:00:00,14
12/19/2019 00:00:00,9
12/20/2019 00:00:00,11
12/21/2019 00:00:00,10
12/22/2019 00:00:00,8
12/23/2019 00:00:00,12
12/24/2019 00:00:00,6
12/25/2019 00:00:00,6
12/26/2019 00:00:00,5
12/27/2019 00:00:00,6
12/28/2019 00:00:00,10
12/29/2019 00:00:00,14
12/30/2019 00:00:00,5
12/31/2019 00:00:00,2
1/1/2020 00:00:00,2
1/2/2020 00:00:00,6
1/3/2020 00:00:00,5
1/4/2020 00:00:00,9
1/5/2020 00:00:00,9
1/6/2020 00:00:00,5
1/7/2020 00:00:00,12
1/8/2020 00:00:00,9
1/9/2020 00:00:00,7
1/10/2020 00:00:00,8
1/11/2020 00:00:00,5
1/12/2020 00:00:00,3
1/13/2020 00:00:00,1
1/14/2020 00:00:00,17
1/15/2020 00:00:00,12
1/16/2020 00:00:00,13
1/17/2020 00:00:00,15
1/18/2020 00:00:00,4
1/19/2020 00:00:00,7
1/20/2020 00:00:00,10
1/21/2020 00:00:00,11
1/22/2020 00:00:00,13
1/23/2020 00:00:00,7
1/24/2020 00:00:00,11
1/25/2020 00:00:00,9
1/26/2020 00:00:00,7
1/27/2020 00:00:00,13
1/28/2020 00:00:00,11
1/29/2020 00:00:00,21
1/30/2020 00:00:00,5
1/31/2020 00:00:00,4
2/1/2020 00:00:00,7
2/2/2020 00:00:00,8
2/3/2020 00:00:00,7
2/4/2020 00:00:00,7
2/5/2020 00:00:00,16
2/6/2020 00:00:00,15
2/7/2020 00:00:00,17
2/8/2020 00:00:00,4
2/9/2020 00:00:00,7
2/10/2020 00:00:00,14
2/11/2020 00:00:00,18
2/12/2020 00:00:00,17
2/13/2020 00:00:00,15
2/14/2020 00:00:00,19
2/15/2020 00:00:00,8
2/16/2020 00:00:00,3
2/17/2020 00:00:00,11
2/18/2020 00:00:00,15
2/19/2020 00:00:00,17
2/20/2020 00:00:00,6
2/21/2020 00:00:00,5
2/22/2020 00:00:00,7
2/23/2020 00:00:00,4
2/24/2020 00:00:00,11
2/25/2020 00:00:00,11
2/26/2020 00:00:00,11
2/27/2020 00:00:00,12
2/28/2020 00:00:00,17
2/29/2020 00:00:00,8
3/1/2020 00:00:00,11
3/2/2020 00:00:00,6
3/3/2020 00:00:00,21
3/4/2020 00:00:00,11
3/5/2020 00:00:00,15
3/6/2020 00:00:00,11
3/7/2020 00:00:00,6
3/8/2020 00:00:00,6
3/9/2020 00:00:00,7
3/10/2020 00:00:00,14
3/11/2020 00:00:00,8
3/12/2020 00:00:00,6
3/13/2020 00:00:00,5
3/14/2020 00:00:00,5
3/15/2020 00:00:00,4
3/16/2020 00:00:00,9
3/17/2020 00:00:00,5
3/18/2020 00:00:00,15
3/19/2020 00:00:00,9
3/20/2020 00:00:00,7
3/21/2020 00:00:00,4
3/22/2020 00:00:00,2
3/23/2020 00:00:00,7
3/24/2020 00:00:00,7
3/25/2020 00:00:00,5
3/26/2020 00:00:00,6
3/27/2020 00:00:00,2
3/28/2020 00:00:00,14
3/29/2020 00:00:00,8
3/30/2020 00:00:00,3
3/31/2020 00:00:00,7
4/1/2020 00:00:00,11
4/2/2020 00:00:00,6
4/3/2020 00:00:00,5
4/4/2020 00:00:00,8
4/5/2020 00:00:00,8
4/6/2020 00:00:00,3
4/7/2020 00:00:00,6
4/8/2020 00:00:00,4
4/9/2020 00:00:00,5
4/10/2020 00:00:00,7
4/11/2020 00:00:00,5
4/12/2020 00:00:00,8
4/13/2020 00:00:00,7
4/14/2020 00:00:00,6
4/15/2020 00:00:00,4
4/16/2020 00:00:00,5
4/17/2020 00:00:00,7
4/18/2020 00:00:00,8
4/19/2020 00:00:00,8
4/20/2020 00:00:00,1
4/21/2020 00:00:00,6
4/22/2020 00:00:00,8
4/23/2020 00:00:00,4
4/24/2020 00:00:00,6
4/25/2020 00:00:00,11
4/26/2020 00:00:00,6
4/27/2020 00:00:00,9
4/28/2020 00:00:00,5
4/29/2020 00:00:00,5
4/30/2020 00:00:00,7
5/1/2020 00:00:00,4
5/2/2020 00:00:00,7
5/3/2020 00:00:00,7
5/4/2020 00:00:00,6
5/5/2020 00:00:00,6
5/6/2020 00:00:00,4
5/7/2020 00:00:00,2
5/8/2020 00:00:00,5
5/9/2020 00:00:00,1
5/10/2020 00:00:00,2
5/11/2020 00:00:00,4
5/12/2020 00:00:00,6
5/13/2020 00:00:00,4
5/14/2020 00:00:00,2
5/15/2020 00:00:00,3
